P2VK.02.725,Stuudiotöö II,3
KKSP.02.028,Tervisekasvatuse alused,6
MJRI.01.032,Uurimismeetodid majanduses,6
FLSE.00.252,Semiootilise analüüsi metodoloogia,6
FLSE.00.249,Semiootika ajalugu: põhimõisted ja -tekstid,6
MJRI.02.065,Sissejuhatus õpingutesse,3
ARKS.01.026,Rindkerehaiguste invasiivne diagnostika ja kirurgiline ravi,2
ARTH.02.069,Teadustöö alused,4
P2PC.02.214,Majutus- ja spaaettevõtte juhtimine,5
LTAT.00.006,Magistritöö seminar,3
SVJS.00.006,"Sissejuhatus Kesk- ja Ida-Euroopa, Venemaa ja Euraasia uuringutesse",12
HVVK.12.008,Loovettevõtja reflektiivkursus,2
MJMJ.08.001,Eesti majandus maailmamajanduse muutustes,4
LTMR.00.016,"Tüvirakud, kasvajad ja kasvajate tüvirakud",1
HVKU.03.017,Kultuuriteooriad ja ühiskond,6
FLLC.02.006,Ladina paleograafia,3
MJMJ.07.002,Maksude planeerimine,3
P2PC.03.134,Lõputöö seminar,6
SVUH.04.016,Inforessursside digitaalse säilitamise praktika,5
SVMJ.06.001,Ettevõtte aruandlus ja analüüs,3
HVLC.07.001,Majandustekstide tõlge teisest võõrkeelest,3
FLGR.04.720,Saksa keele grammatika II,3
FLFI.02.155,Seksuaaleetika ja -filosoofia,6
USUS.08.018,Juudi mõttelugu kesk- ning uusajal,6
OIAO.07.095,Rahvusvahelise õiguse harjutuskohus I,3
P2NC.01.096,Andmebaasisüsteemid,5
LOOM.02.298,Eriseminar ökotehnoloogias,5
SVHI.01.040,Haridusasutuse strateegiline juhtimine,6
P2NC.01.094,Veebirakenduste loomine,5
SHSS.02.011,Sotsiaaltöö sundkliendiga,6
SVPC.02.004,Pärimuskultuur ja turismitootearendus,3
P2VK.05.355,Draamaõppe praktika,5
P2VK.05.358,Eneseväljendus ja improvisatsioon,5
P2PC.00.657,Uurimistöö alused ja meetodid,6
SHHI.03.042,Pidev pedagoogiline praktika eripedagoogidele,3
USUS.06.136,Orientaalusundite seminar,6
FLKE.05.028,"Hispaania keele algkursus I, tase 0 > A1.1",6
SHZU.02.001,Sissejuhatus meedia ja kommunikatsiooni uurimismeetoditesse,4
FLKE.05.029,"Hispaania keele algkursus II, tase A1.1 > A1.2",6
USUS.03.101,Praktika bakalaureuseõppes,6
KKSB.01.027,Liikumisaparaadi areng,3
HVLC.05.025,"Vene keel arstiteaduse üliõpilastele I, tase A2.1 > A2.2",3
HVLC.05.029,"Erialane vene keel. Õiguskeel I, tase A2",6
SHUH.05.002,Infopädevus,3
HVLC.01.020,"Inglise keel Lennuakadeemia üliõpilastele, tase B2.1 > B2.2",6
MVBS.00.002,Laborimeditsiin,8
FLKU.03.076,Kultuuripoliitika Eestis,3
MJJV.03.179,Strateegiline juhtimine tippjuhtidele,6
HVLC.02.004,Kreeka eepika,6
LOKT.00.009,Meditsiiniline keemia,5
P2OG.04.040,Prantsuse keele kesktase (A2-B1),6
HVKU.03.013,Allikmaterjalide kogumise ja analüüsi meetodid,12
LOKT.00.012,Ülikoolis õpetamise praktika,6
P2OG.02.218,Inimõigused ja üleminekuaja õig(l)us,6
LTOM.02.008,Erialapraktika,5
LOKT.00.011,Doktoriseminar,18
HVAJ.02.005,Pärandi kaitse,3
HVVK.01.050,Tehnoloogiaõpetuse didaktika,6
HVVK.12.023,Segakoor 2018/2019,3
SVHI.01.055,Magistritöö,24
LTMR.02.001,Elusloodus ja evolutsioon,6
HVKU.04.017,Tiibeti ajalooline pärimus,3
P2VK.02.659,Vokaaldidaktika,3
LTMR.08.003,Biokeemia ja taimefüsioloogia praktikum,6
MTAT.03.305,Arvutigraafika seminar,12
HVKU.10.002,"Venemaa kultuurilugu: ideoloogiad, nende mõjud ja ühiskonna arengud 19.-21. saj algus",3
MTAT.07.027,Kodeerimisteooria uurimisprojekt,3
FLGR.05.410,Tänapäeva vene keele variandid ja stiilid,3
LTFY.01.019,Biomehaanika alused ja biomaterjalid,6
P2VK.04.625,Tantsuõpetaja praktika,10
MTAT.03.320,Andmebaaside alused,6
SVPC.01.005,Ettevõtluskeskkond ja innovatsioon,3
HVEE.05.018,Keeleoskus ja selle määratlemine,3
HVEE.05.019,Praktiline eesti keele õpe,4
LTMR.01.004,Naise ja loote tervis ja heaolu,1
FLKU.05.237,Maailmakirjandus III. Valgustus. Romantism. Realism,3
MJRI.01.044,Teadustöö ja majandusuuringute alused,3
ARPO.01.042,Patsiendikeskne suhtlemine,3
MJJV.03.177,Terviklik kvaliteedijuhtimine,3
HVVK.12.030,"Eesti viipekeele algkursus, tase 0>A1.1",3
P2VK.05.371,Õppimine ja õpetamine,3
FLGR.05.389,Vene keele leksikoloogia,3
USUS.00.082,Usuteaduse eriseminar,12
HVLC.05.020,"Vene keel kesktasemele I, tase B1.1 > B1.2",6
SVHI.02.005,Erialane inglise keel eripedagoogidele (B 1 keeletase),6
P2NC.01.008,Õpetamine ja refleksioon,10
SVHI.01.067,Andragoogika kutseõpetajatele,6
SVUH.00.074,Vaatluspraktika,3
HVLC.07.008,Tõlkeabiprogrammid ja tõlkemälud,6
FLEE.02.166,Erikursus eesti keele didaktikast,2
HVVK.01.017,Muuseumipraktika,3
SVUH.00.071,Infoteaduste alused,6
P2VK.05.377,Hariduslikud erivajadused,4
HVVK.12.035,Pärandoskuste akadeemia,3
P2NC.01.109,Arvutigraafika,5
SVOI.00.001,Õiguse ja õigusloome alused,3
HVLC.05.010,"Erialane vene keel stomatoloogia tudengitele (100% e-õpe), tase A2.1 > A2.2",3
MTAT.06.054,Eestikeelne kommunikatsioon arvutiteaduses,3
ARFS.01.078,Normaalne ja patoloogiline anatoomia ja füsioloogia,6
MV00.00.012,Doktoriseminar II,4
MV00.00.014,Doktoriseminar III,4
MV00.00.011,Doktoriseminar I,4
HVLC.00.009,Seminar maailma kultuuridest,3
SHHI.03.017,Häälepuuded lastel ja täiskasvanutel,3
LTAT.04.004,Kvanttehnoloogia seminar,12
MVPT.01.004,Patsiendikeskne suhtlemine,3
MJRI.03.098,Ettevõtluse regulatiivne keskkond,3
SVPC.00.034,Heaolu ja elustiili uurimine,3
HVVK.14.073,Illustratsioon,3
SVJS.00.002,Poliitiline areng Ida- ja Kagu-Aasias,6
SVMJ.06.005,Finantsjuhtimise praktika,6
HVEE.05.016,Eesti keele hääldusõpetus,3
LOFY.01.150,Probleemipõhine ja aktiivõpe füüsika õpetamisel,3
ARST.01.071,Suu- ja näolõualuukirurgia III,7
LOFY.01.153,Elektriõpetuse õpetamine põhikoolis,3
P2NC.01.018,Teadustöö alused,2
SVMJ.03.012,Äriprojektide juhtimine,3
ARST.01.105,Sissejuhatus kliinilisse hambaravisse,3
LTOM.00.007,Teadusandmete haldus ja publitseerimine,4
FLFL.00.015,Õpingud Tartu Ülikoolis,1
LTAT.05.013,Andmebaasisüsteemide uurimisseminar,12
MJ00.00.051,Magistriseminar,4
HVLC.05.052,Vene kirjanduse poeetika probleeme,12
MTAT.03.292,Arvutusliku neuroteaduse seminar,12
LTOM.01.001,Praktiline koosluste ökoloogia,3
HVAJ.07.008,Reformatsioon Põhja-Euroopa poliitika- ja kunstipeeglis,6
P2VK.02.668,Põhipill I,9
KKSP.02.035,Liikumisõpetus koolieelses eas,3
MV00.00.013,Doktoriseminar IV,4
SHUH.03.009,Rakendusuuringute ja arendustöö praktika,9
FLAJ.03.191,Ajaloo ja ühiskonnaõpetuse põhipraktika,11
KKSP.00.021,Magistritöö kehalise kasvatuse ja spordi erialal,30
P2VK.01.503,Erialane joonistuspraktika,3
SHHI.01.077,Kiirlugemine,2
SVNC.00.037,Projektipersonali juhtimine,3
SVHI.01.021,Kolme aine õpetaja põhipraktika,11
HVEE.05.017,Praktiline eesti ja vene keele kõrvutav grammatika,3
HVLC.01.027,"Inglise keel eelkesktasemele I, tase A2.2 > B1.1",6
SVMJ.07.003,Innovatsiooni juhtimine,3
HVAJ.06.005,Kolonialism ja postkolonialism,6
SVMJ.02.002,Ettevõtlus hambaarstiteaduses,3
SVUH.07.004,Sissejuhatus kvalitatiivsetesse meetoditesse,6
MTAT.03.271,Programmeerimiskeelte uurimisseminar,12
MTAT.06.046,Keeletehnoloogia seminar,12
SVUH.00.041,Eesti meediasüsteem ja meediakasutus,6
SVUH.00.038,Sissejuhatus kommunikatsiooni ja meediasse,6
SVHI.06.006,Haridustehnoloogia sisuloomes,3
LTOM.02.023,PostgreSQL/PostGIS ja GeoServeri (WMS) alused,3
SHHI.02.047,Klassiõpetaja põhipraktika I,3
SVUH.00.042,Sissejuhatus audiovisuaalse sisu tootmisesse,4
SVUH.00.043,Vabatahtlik iseseisev praktika,4
HVLC.09.029,"Eesti keel algtasemele I (100% e-õpe), tase 0 > A1.1",6
HVLC.07.010,Majandustekstide tõlge esimesest võõrkeelest ja võõrkeelde,6
ARST.01.128,Näo-ja lõualuude piirkonna funktsioonianomaaliad - meeskonnatöö,2
LTMS.00.002,Kõrgem matemaatika,6
P2VK.02.670,Põhipill III,6
HVLC.05.005,"Vene keel kultuuri kontekstis, tase B1>B2",6
P2OO.00.011,Riigikogu valimiste ettevalmistus,3
SVHI.01.004,Ülikoolis õppimine,3
FLLC.02.005,Rooma eepika,3
SHHI.01.035,Inimeseõpetuse didaktika põhikooli ja gümnaasiumi astmes,4
ARFA.02.147,Tööstusfarmaatsia,3
SVNC.00.053,Matemaatiline analüüs,3
HVVK.01.075,Metallide konserveerimise praktika,3
KKSB.01.036,Tervislik liikumisharrastus,3
FLKU.05.256,Kirjandusteaduslik magistriseminar II,3
KKSB.05.087,Inimese põhiliikumise funktsionaalne analüüs,6
SHHI.03.027,Afaasia praktika,2
USUS.03.109,Religioonipsühholoogia seminar,6
FLEE.00.044,Doktoriseminar,8
LOTI.05.045,Erialane praktika,24
LTTO.00.008,Kaugseire rakendused,4
P2NC.01.068,Ainedidaktiline praktikum,2
FLAJ.02.160,Teadusliku uurimistöö alused,4
ARNR.01.038,Kõnehäirete kliiniline käsitlus,2
FLLC.09.002,"Eesti keele algkursus II, inglise keele baasil, A1.1>A1.2",6
ARST.01.077,Suu- ja hambahaigused III,12
P2VK.02.765,Rahvalaulu õpetamise didaktika,3
HVVK.02.017,Lisapillid,3
MJJV.03.184,Sissejuhatus ettevõtlusse,3
HVLC.01.017,"Erialane inglise keel. Sissejuhatus õiguskeelde I, tase B2.1",3
LOLH.00.010,Bioloogia koolis,3
LTKT.02.003,Füüsikalise keemia praktikum II,3
LOLH.00.011,Geograafia koolis,3
LTOM.02.012,Geoinformaatika alused,3
LOOM.02.347,Linnaplaneerimise alused,2
FLGR.03.283,Hispaania ühiskond ja kultuur,3
P2PC.00.660,Teenusmajandus ja teenindusfilosoofia,4
MV00.00.015,Sisehaigused,28
MJRI.10.039,Monetaarökonoomika,3
P2PC.01.173,Lõputöö seminar,6
HVLC.09.030,"Eesti keele intensiivkursus I. Lugemine ja suuline eneseväljendus (vene keele baasil), tase 0 > A2.1",12
SVPC.01.008,Teadustöö metodoloogia,6
LOTI.05.036,Magistritöö arvutitehnikas,30
FLSE.00.307,e-Eesti semiootiline (de)konstrueerimine,3
HVVK.14.004,Taimedega värvimine,3
HVAJ.05.005,Üldine kunstiajalugu: kunst barokist romantismini,4
SHZU.01.016,Publitsistlikud žanrid,5
HVVK.14.097,Kunstist muusikani - tõde ei ole olemas?,3
P2PC.02.211,Heaolu ja terviseturism,5
P2OG.01.127,Vandekohtunik USA tsiviilkohtumenetluses,1
SHHI.03.052,Magistritöö,27
ARBK.01.003,Meditsiiniline biokeemia,8
LTOM.02.015,Tarkvara ArcGIS,3
ARST.01.124,Suutervis,1
MTMM.00.312,Operaatorite klassid ja Banachi ruumide struktuur I,6
P2OG.01.132,Sissejuhatus Ameerika Ühendriikide õigusesse,3
HVVK.12.033,"Hispaania keele eelkesktaseme kursus, tase A2",3
FLLC.08.009,Korea kirjandus (inglise keele baasil),3
SVMJ.03.011,Äristrateegiad,6
LOFY.00.006,Doktoritöö,180
FLKU.05.233,20. sajandi kirjanduse seminar,3
HVVK.04.019,Sissejuhatus filmikunsti,6
OIEO.05.031,Sotsiaalsete õiguste areng Eestis: õigus tööle ja õigus sotsiaalkindlustusele,3
LTFY.01.013,Lõputöö seminar,6
FLEE.06.194,Soome keel lingvistidele,3
LOKT.10.028,Bioorgaaniline keemia täna 2,12
SHHI.01.048,Seminaritöö,4
SVPC.01.006,Kaasuse lahendamine,6
FLLE.00.015,Mulgi keel,3
FLGR.06.173,Viikingi- ja keskaja kirjandus Põhjamaades,6
HVVK.14.035,Luu töötlemine ja esemete disainimine,3
LTAT.06.006,Arukate transpordisüsteemide uurimisprojekt,6
FLAJ.03.183,Vene impeeriumi ajalugu 1721-1917,4
FLFI.01.109,Keha ja hing varauusaegses Briti filosoofias,3
HVFI.01.002,"Hea teadus: raamnõuded, väärtused ja tegevuspõhimõtted",6
HVVK.14.096,Mis meid ühendab killustunud maailmas? Fiktiivse maailma loomise võtted ja eetika,6
HVLC.04.007,"Saksa keel algtasemele I, tase 0 > A1.1",6
HVLC.09.001,"Eesti keel arstiteaduse tudengitele I, tase 0 > A1.2",6
SHHI.03.037,Loodus- ja ühiskonnaainete õpe erivajadustega lastele,5
HVLC.04.013,"Saksa keel kesktasemele II, tase B1.2 > B2.1",6
LTMS.00.028,Tõenäosusteooria,6
USUS.04.065,Uue Testamendi eksegees,6
SVHI.06.015,Tehnoloogiakasutuse kriitilised teemad hariduses,3
LTOM.02.024,3D modelleerimine ja analüüs,5
SVPC.00.003,Hispaania keel algajatele,4
HVVK.03.009,Seiklustegevuste praktika,3
MJ00.00.034,Sissejuhatus õpingutesse,3
P2VK.01.536,Masinkudumine algajatele,3
LTFY.01.014,Spektroskoopia,5
LOKT.04.023,Jäätmemajandus ja jäätmekäitlus,3
HVLC.01.033,"Inglise keel kõrgtasemele I, tase B2.2 > C1.1",6
LTKT.00.001,Loodusteadusliku meetodi seminar,6
HVKU.04.014,"India põliskultuurid: folkloor, rituaal, usund",3
SHRG.00.035,Poliitikateooria probleemid ja vaidlused,8
P2VK.01.307,Naha töötlemise ajalugu,3
SVHI.01.013,"Õpetaja vaimne, füüsiline ja emotsionaalne tervis ja tasakaal",3
FLSE.00.273,Multimeedia ja kunsti semiootiline analüüs,6
MTMS.00.043,Stohhastiliste mudelite seminar,12
LOTI.05.068,Elektroonika õpetajatele,4
MTMM.00.324,Sissejuhatus matemaatika erialasse,3
HVLC.10.009,Akadeemiline väljendusoskus,6
HVLC.04.011,"Saksa keel eelkesktasemele II, tase A2.2 > B1.1",6
SHUH.04.035,Projektipraktika,5
LTTI.00.018,Sünteetilise bioloogia praktikum II,4
P2OG.02.226,Uurimistöö I (karistusõigus),3
P2PC.02.217,Turismisihtkoha arendus ja juhtimine,5
P2VK.02.747,Valgustuse alused,3
P2VK.02.748,"Autoriõigus, lepingud, produktsioon ja marketing",2
P2PC.03.142,Viha valitsemine,3
SHHI.03.044,Düslaalia ja rinolaalia,3
FLFI.01.104,Filosoofia ajalugu II,6
KKSB.05.088,Liikumisretsept,3
SHHI.01.057,Arengupsühholoogia: koolieelne- ja kooliiga,3
FLAJ.05.154,"Muuseumipraktika: kuidas koguda, uurida, tutvustada?",3
LTOM.01.004,Taimede stress,3
MVFA.00.004,Farmatseutiline tehnoloogia,12
SVHI.01.038,Õppimise nüüdisaegsed käsitused,6
HVVK.02.006,Pro Tools,4
SVHI.01.037,Õppimise ja õpetamise uurimine,6
SVHI.01.073,Sotsiaalainete didaktika 1,2
SVJS.00.007,Kaasaja majandus- ja sotsiaalajalugu,6
HVLC.01.023,"Erialane inglise keel. Õiguskeel II (AÜ), tase B2.1 > B2.2",3
LTKT.06.009,Keemilise analüüsi praktikum algajatele,3
HVVK.03.002,Esituskunstide produktsiooni meistriklass,3
LTAT.04.005,Teoreetilise informaatika uurimisprojekt,12
LTTO.00.004,Kosmosetehnoloogia projekt,12
HTHT.02.022,Lõngatööde metoodika,3
SVUH.00.002,Sotsioloogia doktoriseminar II: teadustöö tulemuste publitseerimine,3
SHZU.04.007,Multimeedia infokorralduses,3
SVNC.00.012,Projektipraktika,9
LOTI.05.024,Sissejuhatus erialasse,1
LOKT.00.017,Praktika,9
SVNC.00.003,Sissejuhatus erialaõppesse,2
HVVK.01.089,Käsitöö ja kodunduse didaktika,6
HVHV.00.001,Geoinfosüsteemide rakendusvõimalused humanitaarteadustes,3
OIEO.06.077,Ühinguõiguse kaasusõpe,3
LOFY.01.125,Biomehaanika alused ja biomaterjalid,5
FLEE.04.236,Eesti keele võõrkeelena didaktika II,3
HVVK.01.055,Lõimitud toode,4
FLGR.03.285,Seminar hispaaniakeelsest kirjandusest,3
LOOM.04.084,Looduskaitsebioloogia,4
P2OG.02.206,Relvastatud jõu kasutamine rahvusvahelises õiguses,6
HVVK.01.056,Kunstide ja tehnoloogia pidev praktika,3
USUS.01.069,Kristluse ajalugu,6
SVHI.01.076,Magistritöö seminar,6
MVFA.00.014,Raviainete metabolism,3
MVSF.00.007,Praktiline orienteerumine,2
LTKT.06.017,Nanomaterjalid ning nanotehnoloogia ja nende rakendused analüütilises keemias,3
P2VK.05.356,Osalusteater,5
P2NC.01.075,Interaktiivne eesti keele õpe II,3
LTAT.05.010,Infosüsteemide uurimisseminar,12
LTAT.00.011,Mentorlus informaatika esmakursuslastele,3
HVLC.01.054,"Inglise keel kõrgtasemele II, tase C1",12
HVLC.01.053,"Inglise keel kõrgtasemele I, tase B2>C1",12
MVBS.06.001,Immunoloogia,5
FLKE.05.008,Ladina keel meditsiinierialadele,2
FLKU.03.086,Mõisted ja vaated etnoloogias/antropoloogias,6
HVEE.02.001,Eesti keele võõrkeelena õpetaja lisaeriala põhipraktika,5
FLEE.02.169,Eesti keele ja kirjanduse õpetaja põhipraktika,11
SVNC.00.036,Projektijuhtimise meetodid,6
HVLC.06.023,"Rootsi keel algtasemele (süvaõpe), tase 0 > A2",12
SHZU.05.015,Infoteenindus,3
SVPC.01.003,Toote- ja teenusedisain,3
SHUH.04.013,Infosüsteemid,6
FLKU.05.253,Kirjandus- ja teatriteaduslik magistriseminar,3
FLEE.08.139,Sotsiolingvistika,3
USUS.03.107,Usundiõpetaja põhipraktika,11
SHUH.04.026,Seminaritöö,6
P2PC.00.661,Õiguse ja avaliku halduse alused,5
SHHI.03.047,Laste ja noorukite emotsionaalne ja sotsiaalne areng,3
HVVK.14.041,Krokii,3
P2PC.01.171,Ärisuhtlus (inglise keeles),4
HVVK.14.013,Hollywood ja žanrifilm,3
P2OG.02.227,Uurimistöö II (karistusõigus),3
SHHI.02.018,Lõimitud aine- ja keeleõpe,3
KKSP.02.038,Spordipedagoogiline seminar,3
ARST.01.125,Professionaalne areng III,1
LTOM.04.002,Fülogeneesipuude rakendused ökoloogias ja evolutsioonis,2
HVVK.02.004,Põhipilli pedagoogiline repertuaar,4
HVVK.14.094,Portree maalimine,2
HVAJ.06.001,Teadusliku uurimistöö alused,4
FLGR.01.039,Tekstianalüüs 3,3
FLEE.06.092,Soome keele suuline ja kirjalik väljendusoskus II (B2/C1),6
SOPH.00.024,Neuropsühholoogia,3
ARTH.03.006,Epidemioloogia ja biostatistika,5
P2VK.02.741,Helitehnoloogi praktika II,9
LOFY.02.055,Materjalifüüsika praktikum I. Mehaanika ja soojus,3
SVNC.00.068,Keele- ja kultuurikohvik I,4
HVVK.14.078,Maalibänd,2
FLFI.03.097,Teadusfilosoofia,6
SVUH.00.018,Infokäitumise teooriad ja praktikad,6
P2NC.01.124,Õpilaste sotsiaalsete oskuste arendamine,6
HVVK.03.004,Magistritöö (Kunstide ja tehnoloogia õpetaja),15
P2NC.01.131,Individuaalne õppekava ja sotsiaalvõrgustik,3
FLSE.00.308,Rakendussemiootika,3
ARFR.02.061,Uurimistöö,6
SVUH.03.005,Kommunikatsioonijuhtimise alused ja praktikad,9
HVVK.01.102,Kodarrahade valmistamine,3
P2VK.01.492,Erialatehnoloogia meistriklass,3
SHHI.02.035,Koolieelse lasteasutuse õpetaja põhipraktika,11
LTKT.02.007,Rakenduselektrokeemia,3
MVPT.04.002,Meditsiiniõigus,2
HVLC.04.018,"Saksa keele grammatika I (100% e-õpe), tase A2",3
P2OG.02.193,Rahvusvaheline avalik õigus,6
HVVK.14.098,Eesti rahvatants,6
P2VK.01.490,Pärandtehnoloogia ja disain,3
HVVK.01.052,Rahvakunsti alused,2
HVLC.04.022,"Erialane saksa keel arstiteaduse üliõpilastele (100% e-õpe), tase B2",3
SOPH.00.246,Neuropsühhofarmakoloogia teadusseminar I,3
FLAJ.03.141,Ühiskonnaõpetuse korraldus koolis,3
FLAJ.03.009,Eesti ajaloo historiograafia,6
FLAJ.03.140,Ajaloo ja ühiskonnaõpetuse didaktika,6
FLGR.03.154,Prantsuse keele teooria III,6
FLKE.03.121,"Sissevaateid eesti kultuuri. Filmi- ja muuseumikursus, inglise keele baasil",3
HVAJ.02.007,Muuseumi- ja arhiivipedagoogika,3
SHSS.01.006,Kvantitatiivsed meetodid I,3
P2VK.05.394,Noorte subkultuurid,2
MTMM.00.354,Kombinatoorika,6
HVVK.01.096,Oskuste didaktika,6
HVLC.00.004,Meeskonnatöö praktika,3
AROT.00.070,Patsiendikesksus tervishoius ja selle arendamine,2
HVLC.00.007,Euroopa keelte ja kultuuride magistriseminar,6
SHHI.01.065,Sotsiaalpedagoogika põhipraktika,4
P2VK.01.369,Skulptuur II,3
HVVK.02.018,Pärimusmuusika ansambel,3
LTOM.02.029,Ettevõtlusprojekt,3
SVNC.00.023,Ettevõtluse alused,3
KKSB.05.082,Spordifüsioteraapia alused,6
SVNC.00.024,Teadustöö alused,4
OIAO.07.100,"Religioon, õigus ja poliitika - aktuaalseid probleeme",6
P2EC.00.210,Migratsioon ja inimressursside väljakutsed,6
HVEE.02.005,Akadeemiline eesti keel võõrkeelena,3
HVVK.01.051,Inimene ja tehnoloogia,3
MVPT.02.019,Töötamine uurimisgrupis,4
P2VK.02.679,Ansambel II,6
FLGR.05.428,Vene kirjanduse didaktika,3
P2VK.02.684,Rahvalaul,9
HVVK.12.018,Veebipõhine inglise keele grammatika põhikursus 2,3
HVVK.01.069,Välitöö praktika,3
ARNR.01.036,Neuroloogia ja neurokirurgia,7
P2NC.00.488,Praktiline inglise keel II,6
SHHI.03.036,Koolipraktika lihtsustatud õppel olevate lastega,6
P2PC.00.524,Ettevõttepraktika,10
P2VK.04.389,Tantsuajalugu I,3
SORG.04.011,Välispoliitika analüüs,6
HTOS.02.502,Inimeseõpetuse alused ja didaktika,3
P2VK.04.387,Rütm ja koordinatsioon,6
SOSS.02.043,Empiirilised andmestikud,3
FLAJ.05.161,Teaduskorraldus,3
LOFY.01.009,Mikromaailma füüsika,6
HVLC.04.008,"Saksa keel algtasemele II, tase A1.1 > A1.2",6
HVLC.04.009,"Saksa keel algtasemele III, tase A1.2 > A2.1",6
HVKU.03.007,Kultuurikorralduse praktika,6
FLFI.04.073,Mõiste-eetika,3
LOFY.01.015,Tuumafüüsika eksperimentaalmeetodid,3
SVNC.00.070,Eesti kultuurimaastik,6
HVVK.14.005,Kunstiteose analüüs,3
SHHI.01.034,Sotsiaalpedagoogika didaktika,4
P2VK.02.744,"Teatrietenduste, performance'te helindamine",6
USUS.02.094,Sissejuhatus teoloogiasse ja religiooniuuringutesse,6
LOKT.00.024,Erialane praktika,3
FLKU.04.131,"Folkloristika seminar: traditsioon, loovus, ühiskond",3
SVMJ.03.005,Innovaatiline organisatsioon ja organisatsioonisisene ettevõtlus,6
P2VK.02.773,Muusikatehnoloogia alused,3
P2OG.02.216,Inimõiguste praktika,6
FLKU.05.227,Kriitikapraktika,3
HVVK.04.022,Ballett,13
LOLO.00.080,Juhendajaseminar,6
HVVK.14.055,Koomiks,3
ARFR.03.019,Kliiniline farmakoloogia,2
MTAT.03.275,Andmekaeve uurimisprojekt,3
LTAT.00.010,Hajussüsteemide projekt,6
MJJV.03.076,Personali juhtimine,3
ARHO.02.002,Onkoloogia,4
ARKR.01.024,"Kuulmis-ja kõneelundite anatoomia, füsioloogia ja patoloogia",3
MJRI.03.092,Sissejuhatus majandusteadusesse,3
LOOM.02.097,Planeerimise alused,3
P2VK.01.103,Ehitusmehaanika I,3
OIAO.06.041,Õppepraktika,6
P2VK.01.006,Joonistamine II,3
MVBS.03.002,Psühhiaatriliste häirete neuroimmunoloogia,2
P2NC.01.133,Loovmeetodid õpiabi osutamisel,3
P2NC.01.130,LAK-õpe HEV õpilastele,3
SVMJ.04.011,Sissejuhatus tarkvarasse R,3
SHHI.01.059,Loovtegevused sotsiaalpedagoogilises töös,3
KKSB.05.080,Ettevõtluse ja juhtimise alused terviseteenuste valdkonnas,3
SHSH.00.002,Statistiline modelleerimine,6
FLKE.05.063,"Hispaania keel algtasemel (süvaõpe) I, tase 0 > A1",12
P2VK.05.386,Karjääriõpe ja karjääriteenuste korraldamine,5
SVNC.00.078,Muusika ja rütmika koolieelses lasteasutuses,3
LTMR.00.018,Erialapraktika biomeditsiinis,15
P2VK.04.673,Tekstiilitehnoloogia,2
P2OG.01.112,Kindlustusõigus,6
FLGR.05.393,19. saj. vene realismi kirjandus,6
LOLH.00.002,Pedagoogiline praktikum II,2
LOOM.04.058,Teadustöö üldprintsiibid,1
HVLC.03.022,"Itaalia keel algtasemele III (inglise keele baasil), tase A1.2 > A2.1",6
HVLC.03.021,"Itaalia keel algtasemele II (inglise keele baasil), tase A1.1 > A1.2",6
FLGR.04.732,Saksa kultuur ja interkultuurilisus,6
MTAT.03.301,Informaatika didaktika II,3
P2VK.02.685,Rahvalaulu praktika,3
FLFI.05.022,Euroopa mõtteloo sissejuhatus,6
P2PC.00.675,Magistriseminar,4
ARFA.02.040,Uurimistöö planeerimine,1
P2NC.00.601,Arvutiõpetus,3
LOKT.06.028,Analüütilise keemia praktikum I,6
LOMR.09.025,Mikroskoopia II,6
MJRI.03.074,Haridusökonoomika,3
LTMR.05.001,Molekulaarbioloogia alused,6
ARNS.01.032,Naistehaigused ja sünnitusabi,8
HVVK.14.045,Abstraktse ja geomeetrilise joonistamise kursus,3
SVHI.01.045,Digipädevus täiskasvanuhariduses,6
HVLC.01.041,"Inglise keel. Üldakadeemiline sõnavara (100% e-õpe), B1.2>B2.1",3
MVFA.00.006,Farmatseutiline keemia II,3
MVFA.00.007,Sotsiaalfarmaatsia ja ravimite ohutus,3
P2VK.01.109,Metsabioloogia ja dendroloogia,3
SORG.00.007,Avaliku ja kolmanda sektori juhtimine,6
LTKT.08.001,Kaasaegsed ja tuleviku võtmetehnoloogiad,3
MVFA.00.008,Füüsikaline farmaatsia,6
HVVK.01.009,Rõivakujunduse praktika,5
MTMM.00.334,Süsteemide optimiseerimise seminar,3
HVKU.05.008,Kirjastuspraktika,6
MJJV.02.124,Tootearendus,6
OIAO.06.063,Lähisuhtevägivald tänapäevases õigusruumis,4
FLLC.03.004,Prantsuse keele didaktika II,3
FLLC.03.002,Hispaania keele didaktika II,3
HVVK.01.091,Toitumise alused ja tarbijakasvatus,3
FLGR.05.411,Ülevaade tšehhi kultuuriloost,3
HVEE.05.004,Kultuurilooline Tartu,3
SVHI.01.058,Digitaalne kirjaoskus,3
P2OG.02.219,Inimõigused ja haridus,6
P2NC.01.135,Eesti keel meedias,6
HVEE.05.006,Eesti keele struktuur ja sõnavara I,9
HVLC.05.014,"Vene keel eelkesktasemele (inglise keele baasil), tase A2 > B1",6
HVEE.05.007,Eesti keele vestluskursus I,6
LOOM.01.123,Taimeanatoomia ja -morfoloogia,4
LTOM.03.002,Ettevõtluspraktika,6
HVVK.04.020,Kehatöö,18
HVVK.01.107,Ajaloolised küttekolded,1
MTAT.03.325,Tarkvaratoodete juhtimine,6
LTFY.04.001,Kvantmehaanika,5
